,0
1361,35552.79252310289
1362,719884.345336762
1363,509134.58678835747
1364,678549.0834824544
1365,269595.9114561526
1366,1421243.0810936145
1367,271900.86783977953
1368,1300315.200901548
1369,859503.1838943263
1370,934499.7511721245
1371,417877.0065177218
1372,1099872.6335078608
1373,1230272.9288870096
1374,736159.6773430133
1375,247446.95624092617
1376,374098.0027874891
1377,767074.6633533926
1378,499404.4634534578
1379,642254.0940879701
1380,286947.5397088136
1381,569225.8523388818
1382,442209.39354719885
1383,583743.6235715534
1384,287026.67958655854
1385,494453.79645860894
1386,702690.3514782096
1387,50758.89089491154
1388,-172900.00500358228
1389,198380.3786236141
1390,247837.8541884144
1391,146692.71828051045
1392,658819.7572637232
1393,777514.3335848425
1394,2069297.673274103
1395,591755.4983448796
1396,1357190.8839983498
1397,648927.9002521934
1398,354202.6504595247
1399,-33780.203256292734
1400,631477.5487360056
1401,361026.1325775081
1402,406038.3975624108
1403,317583.2294166805
1404,350355.1135204048
1405,717226.6910693066
1406,157496.71596174146
1407,365243.3374908109
1408,517699.22602196294
1409,533501.096104339
1410,646186.5153008996
1411,910689.9783683737
1412,1422334.4292146512
1413,550538.7609526775
1414,523019.0953114121
1415,998075.4282215127
1416,265521.69545481034
1417,725113.9997168975
1418,585846.2028103325
1419,1400328.7897099475
1420,1017018.7432530377
1421,775996.2365691321
1422,593176.2832170617
1423,802684.6601735038
1424,283744.4871535633
1425,275852.0260922154
1426,1384112.9334706506
1427,851217.7583768355
1428,743084.9036473215
1429,233672.241382288
1430,520338.3890175844
1431,-114018.3855013698
1432,422513.622718083
1433,330611.8585182312
1434,278796.62071042886
1435,544203.5970537202
1436,449973.7998761182
1437,1314228.5178943607
1438,264841.81875986204
1439,856423.4898234709
1440,83611.50789761962
1441,459581.784743194
1442,435079.3427274056
1443,827985.9723040102
1444,225309.83728935
1445,1035924.8751796329
1446,784708.8076157846
1447,412459.3378734207
1448,753598.3724972996
1449,915058.1681389114
1450,324846.48301516136
1451,226378.6797270276
1452,1287987.2005008264
1453,392216.22470931243
1454,465087.0793411975
1455,1098410.4934659079
1456,702584.6788778347
1457,968567.2583144176
1458,563082.2097278856
1459,1544468.8089757585
1460,407958.74432208936
1461,993762.9864987523
1462,371084.9875278609
1463,271108.8387571024
1464,571338.7028338875
1465,98407.69558542268
1466,918847.1967436787
1467,240865.2212213789
1468,615177.2017211698
1469,-266606.17430728127
1470,537467.9016262948
1471,1065733.4512048396
1472,223299.8476734879
1473,515673.32772636786
1474,1186283.4397594212
1475,395941.05455199466
1476,481834.6589964662
1477,1174714.2576612164
1478,206552.65171792044
1479,566371.1930412696
1480,701217.3591116553
1481,796786.7723753337
1482,464051.10354575084
1483,746488.6024263832
1484,1222389.5524156443
1485,936057.0223259636
1486,828053.1733306547
1487,354705.4324871147
1488,488110.4524269474
1489,382450.03463346115
1490,401535.3398696858
1491,389995.3020646885
1492,508378.5491239845
1493,433722.32711752737
1494,788885.3818383092
1495,246376.18628863036
1496,415614.0127249301
1497,305846.94458608003
1498,552723.6033067333
1499,359538.90096423123
1500,862741.5827633293
1501,504009.57328650204
1502,458767.3568473514
1503,225922.6313106995
1504,755824.5637858122
1505,401464.05974254454
1506,246221.49234372063
1507,757766.5301639597
1508,439504.66726786306
1509,415106.1732141436
1510,530536.807505517
1511,453278.5191375122
1512,278722.3634897565
1513,241296.7453758833
1514,454639.65143333003
1515,789458.6053776365
1516,412233.5952531259
1517,264276.0688484135
1518,834679.1207195813
1519,96489.15603156795
1520,495627.1122843878
1521,601320.5056365811
1522,173074.34279542376
1523,136778.21505058423
1524,784099.4859204716
1525,139212.71786684415
1526,880672.9605178073
1527,146357.84760509955
1528,341150.7426779313
1529,112329.11999652686
1530,18401.0351078636
1531,564288.1647801218
1532,372173.2975777723
1533,439013.1745973093
1534,477840.31283526926
1535,370228.76238157286
1536,655595.6150858479
1537,1054802.8559903363
1538,678464.8298952463
1539,1412617.1553543317
1540,645744.2048430766
1541,404912.46846075996
1542,1177904.296375814
1543,113651.61882878147
1544,429667.67387890304
1545,684154.120047603
1546,745523.2842893696
1547,501009.6434607309
1548,833629.3008929325
1549,95549.72441994556
1550,401193.06717319426
1551,86991.17622514162
1552,635761.6201929005
1553,968303.5862607757
1554,509848.9586697286
1555,679766.9246137805
1556,550348.686652507
1557,598196.928433124
1558,835227.0975847483
1559,185719.74720061728
1560,584146.6507831576
1561,900754.1534300846
1562,330265.5047624336
1563,480877.81558587204
1564,496162.5713345511
1565,252112.3798306728
1566,472017.14722975844
1567,1226919.887827938
1568,714862.1963770257
1569,630336.4503822456
1570,696590.2592749415
1571,474978.2369006622
1572,419784.8586705347
1573,405476.2888254522
1574,193076.16050621087
1575,941699.443468222
1576,841953.6238131119
1577,166807.6006458302
1578,558303.1882211082
1579,307192.5726410708
1580,106196.75781212433
1581,913412.4928035467
1582,196422.5762988245
1583,729243.3456314238
1584,1546947.18373512
1585,181098.57706502383
1586,772663.5193075376
1587,743757.7947941882
1588,184381.40036083217
1589,1012707.0814719679
1590,673954.6607074938
1591,285391.2981717936
1592,470474.19596384687
1593,770204.1757160223
1594,543617.9727603338
1595,307388.5325483815
1596,590896.215651907
1597,47381.411765603116
1598,705659.6882053643
1599,524703.2270712394
1600,129907.25836820959
1601,512570.1282516762
1602,686616.513619192
1603,1487503.964584147
1604,930169.3084567081
1605,821527.3245893792
1606,717190.4542085371
1607,909418.3711430855
1608,843151.1983370994
1609,630048.1577467717
1610,463950.89530887676
1611,187603.22755467857
1612,474129.61122094735
1613,877699.0642424623
1614,319132.41068776837
1615,299375.8245768569
1616,278071.62252840004
1617,1294260.0579162063
1618,1410725.3040432986
1619,1030495.091330038
1620,808045.3789750553
1621,970219.0947429739
1622,570622.292444232
1623,1491518.4085350703
1624,563224.1107639871
1625,1395402.8152650287
1626,717112.0286545797
1627,309477.5412711074
1628,331639.48751813173
1629,851690.9878447162
1630,993910.8898706489
1631,1109215.8188790297
1632,234294.02958223672
1633,470284.13102159346
1634,496497.61843897507
1635,197526.5414045888
1636,701536.6324786058
1637,663902.4912352528
1638,922495.8531158912
1639,372926.56614703895
1640,1769319.3060343652
1641,108256.63605547405
1642,331121.75523025903
1643,302606.66632507765
1644,883692.4902166942
1645,221145.1310839656
1646,322941.53063619195
1647,1471943.6097304686
1648,344792.56894470216
1649,533999.3123379047
1650,871103.2180232637
1651,499339.11077013856
1652,264247.37923788343
1653,345487.0719902221
1654,676305.2350710283
1655,625443.640641723
1656,982080.398499071
1657,397555.61650928564
1658,332609.1242571919
1659,546137.9848424817
1660,1087305.9914465738
1661,185133.51814249653
1662,477118.8037770742
1663,480418.8286117329
1664,1040390.0644623121
1665,376425.91739302746
1666,1039725.0325697538
1667,-268054.5509411569
1668,502607.25099013746
1669,884329.0602316338
1670,121817.96665775648
1671,245751.49712131376
1672,478185.9615741668
1673,1104.8485171174398
1674,377526.17436389846
1675,262497.49276372895
1676,664917.114752849
1677,425407.2346640418
1678,483487.2159922691
1679,644619.6550666105
1680,936037.99302232
1681,300927.0767508126
1682,1133494.3463508948
1683,370076.10158026416
1684,1218463.6425794926
1685,212301.48774432665
1686,37749.670154256804
1687,1205834.9055554774
1688,682265.428067524
1689,277559.1175270035
1690,936165.629583784
1691,1513862.3066360056
1692,352867.56631377863
1693,391788.6311576613
1694,231920.7347148136
1695,1046262.8653184745
1696,924727.925766626
1697,581446.1742549487
1698,749093.5261538451
1699,478412.68098210706
1700,574756.8689351738
1701,95583.3453513307
1702,247684.3715090272
1703,417585.9033728894
1704,322667.19940609054
1705,481570.364517499
1706,371867.81771790946
1707,197034.0607787217
1708,765584.3317486618
1709,650624.5044939081
1710,1413279.6925813593
1711,549036.6083746303
1712,350247.0885618656
1713,233961.8275419576
1714,223115.2205325286
1715,132345.8807914988
1716,99665.26501432451
1717,207527.02227121813
1718,798147.2134182035
1719,700013.9012622649
1720,355995.2427632221
1721,503807.0072740156
1722,671613.5020406025
1723,880685.7349126843
1724,1303839.3335624062
1725,261143.17972080613
1726,705938.164694524
1727,132059.86661030084
1728,541539.5519419241
1729,736620.2939710405
1730,694759.6636264597
1731,270119.45521519147
1732,274689.32735491794
1733,2593825.9261042206
1734,185661.6886329758
1735,44202.860348260554
1736,150504.05550043157
1737,144361.55034266622
1738,272020.6340416439
1739,376234.54802422156
1740,460298.00896860927
1741,561569.1770564341
1742,782025.1977225095
1743,379093.006108091
1744,595381.4245528895
1745,573614.9990330726
1746,751949.6981986382
1747,734675.0441000399
1748,199077.46253345313
1749,-138167.1800973626
1750,407993.5376862715
1751,198947.84745798667
1752,498949.53896986414
1753,574797.9481027671
1754,474475.2723816994
1755,219013.10024365032
1756,129215.16070283367
1757,822486.3383362066
1758,565716.5907823077
1759,1018391.9109606197
1760,910402.1819449019
1761,988803.9784245196
1762,762917.4477756904
1763,395683.8716696524
1764,470935.09054365696
1765,234668.55005091755
1766,633423.3365029092
1767,263712.3179247399
1768,1419184.9480563253
1769,384366.5586665998
1770,404007.4268830507
1771,498083.0216024524
1772,251746.9247187699
1773,318916.04924872064
1774,438113.5082077411
1775,-163937.76557865387
1776,516324.73097467935
1777,424947.763441814
1778,1885376.4431828675
1779,722264.000073175
1780,30802.077469030046
1781,872190.2070620112
1782,881227.522303352
1783,376708.68670033
1784,331117.80902586866
1785,848264.7158743221
1786,524268.60619978455
1787,630976.8502540797
1788,473472.45274818316
1789,836788.5697451275
1790,1459159.1994697135
1791,316883.277151346
1792,750641.0069200816
1793,540133.8410751084
1794,682853.4382278557
1795,496614.5451177809
1796,2069177.908905664
1797,375295.08106299397
1798,558729.6580722388
1799,795867.2820590321
1800,-97171.20100682409
1801,249068.49542564357
1802,267413.550150313
1803,589032.1509862214
1804,148782.23519630684
1805,131846.54154682043
1806,559231.0595597038
1807,543986.0980689803
1808,648686.6294295924
1809,767192.4775617109
1810,45693.84142479964
1811,303857.2525945039
1812,346211.06413340673
1813,437157.5254261235
1814,401629.28843695857
1815,1594387.969044656
1816,462173.6887871658
1817,402450.4741575982
1818,133025.3280771848
1819,372180.9899625606
1820,329427.89480868843
1821,514561.63398034254
1822,726332.7775995699
1823,1013044.3487785169
1824,92424.75280239008
1825,287268.3077311622
1826,247612.86537765805
1827,348253.6466437668
1828,604134.8017129109
1829,158423.97335024382
1830,1600953.7833807273
1831,499110.8117869769
1832,557384.1658182098
1833,291843.52585140814
1834,334954.24247290904
1835,205013.13512411638
1836,669356.4886239729
1837,774877.9400735933
1838,615586.8810475214
1839,420509.6648360576
1840,834851.2967623329
1841,1203243.2180401105
1842,218348.2725372358
1843,650079.3567591218
1844,403057.78160662577
1845,493225.7241438618
1846,703351.8339203096
1847,178781.42098750803
1848,645337.0439681218
1849,531584.0899115659
1850,67048.79212923005
1851,336108.4289131382
1852,1339981.673226235
1853,754465.4389923315
1854,568890.6134862032
1855,210330.56192918814
1856,695268.1670267752
1857,554448.2138140771
1858,563982.863465394
1859,-16919.50496452916
1860,304438.5438042289
1861,436514.93866896897
1862,591764.741623188
1863,697463.1380205059
1864,1087293.4775282647
1865,12105.199364512402
1866,296106.6932780845
1867,535878.4286508128
1868,958659.3334603972
1869,908187.5624649274
1870,455200.3001594009
1871,735123.1151007529
1872,221888.1245787071
1873,536129.2265027587
1874,684217.8635857847
1875,837634.7338207128
1876,458071.4098922373
1877,555881.5331189906
1878,3210.963244389335
1879,623705.0417144455
1880,518981.54346468265
1881,270187.78180166596
1882,-74317.14556391476
1883,699216.4072131232
1884,850269.1464742181
1885,1398785.6531778355
1886,1424761.637955953
1887,204200.13974482968
1888,259505.65915897704
1889,647634.001619927
1890,670698.0490269681
1891,250165.36900177866
1892,128349.15296454437
1893,509781.7408421533
1894,231553.43123993004
1895,571387.0219424244
1896,244217.38260882534
1897,770468.7973104684
1898,235434.68722868868
1899,157045.08545771224
1900,571229.8638543878
1901,341707.0925120313
1902,585192.0450409631
1903,312837.7915622686
1904,195707.03410814737
1905,894576.3728569421
1906,874272.8368201369
1907,175611.05585896678
1908,1128748.2178055006
1909,293402.02823645633
1910,244933.24844666966
1911,575595.887230202
1912,758658.3455843461
1913,43985.61543222278
1914,826133.7768555951
1915,452116.2209051566
1916,849706.8019713549
1917,519817.30063639034
1918,552107.8685282125
1919,161652.2542614946
1920,764710.9305789436
1921,192269.99254607141
1922,616709.4310121948
1923,498522.52437526896
1924,345964.839355484
1925,413556.4638516819
1926,353273.4682827756
1927,515931.9892720574
1928,496117.06047076953
1929,692302.856574275
1930,471609.61479426397
1931,734287.6707582598
1932,276201.635492593
1933,238643.08578525746
1934,300805.35653991404
1935,1491624.0422817688
1936,750221.9562505586
1937,392897.5955414248
1938,846803.0708728725
1939,578639.6229157177
1940,308581.3552334169
1941,448967.6468063715
1942,224442.74114444805
1943,-42193.58080074607
1944,654554.9634577549
1945,977002.7799810994
1946,873985.8479379151
1947,208287.17675518326
1948,468217.55562000396
1949,222156.90752903465
1950,721074.7854556977
1951,1439083.822361546
1952,1162720.6330975452
1953,1746274.2498566788
1954,180549.73508919
1955,-61187.64944053037
1956,657749.3512002393
1957,799181.2006631684
1958,567436.3521129352
1959,960081.7794076133
1960,812314.3622014779
1961,499468.6684115733
1962,594055.7412038542
1963,426622.1286343285
1964,1975441.9683758477
1965,553467.2264025693
1966,375866.40278301854
1967,502268.8451354037
1968,211002.97596096562
1969,284003.6913746702
1970,427716.38505122974
1971,1124822.141340902
1972,264622.5793661398
1973,1119650.0027997373
1974,983932.3635413904
1975,1320946.2654771418
1976,79738.09071464906
1977,846092.7081831569
1978,763969.978234178
1979,667313.2956097041
1980,783421.3299790381
1981,652840.3961742698
1982,371646.7019008511
1983,1166126.0671186843
1984,667094.205654291
1985,639672.0460459299
1986,1311732.121876127
1987,540769.1036170069
1988,174717.23912069452
1989,482130.7559237025
1990,250482.59558181727
1991,650108.8545838676
1992,808320.274975951
1993,662100.100295351
1994,407768.2618063929
1995,368770.3329847719
1996,593072.5494249118
1997,661859.7858974462
1998,181653.64282081078
1999,175757.96033847012
2000,557266.1001945143
2001,464259.59704539937
2002,387041.60281969595
2003,1037144.943607154
2004,417137.1398042755
2005,550434.0555820962
2006,183182.4325246038
2007,79001.68912124401
2008,245821.32132755988
2009,226450.74942452717
2010,747552.9150955033
2011,213662.25671351847
2012,493586.4946952667
2013,264807.3296812866
2014,863969.0916434481
2015,484738.98613329965
2016,-39604.24928356445
2017,276856.37573440565
2018,782973.5032540656
2019,240614.60121148254
2020,279292.9210798895
2021,543575.0545942452
2022,758429.7829927597
2023,503767.741803017
2024,948230.1228577982
2025,519795.9177237614
2026,1134861.2267442024
2027,462331.82664825046
2028,463447.256307986
2029,452825.69434333127
2030,1687235.255809533
2031,51804.835199984314
2032,767461.648537078
2033,641657.018644307
2034,63523.8429574559
2035,1415605.997009357
2036,1472197.9069957081
2037,1034042.850313139
2038,564461.0273071767
2039,344089.3099071975
2040,609943.9500594547
2041,309253.46661082807
2042,622173.3147639524
2043,746408.4771989732
2044,231453.81638469757
2045,596800.9552751301
2046,1038171.3534019407
2047,487142.7375405362
2048,714130.4372848348
2049,231327.8517962324
2050,693086.9173915581
2051,622669.7950269862
2052,247974.07223663945
2053,679579.1039717548
2054,1266839.1052509947
2055,901782.1661456403
2056,-29965.56417809587
2057,96424.57699647028
2058,1177476.1965410556
2059,1174075.5524379667
2060,589361.3773229274
2061,1026363.9062143947
2062,465499.38267187576
2063,652509.6664612428
2064,647640.6233172043
2065,293299.51113877445
2066,705667.7462489974
2067,717287.7902201761
2068,299830.4283630474
2069,432529.61613582284
2070,836621.0613158125
2071,653489.06936907
2072,859351.6196918137
2073,600333.769561596
2074,236396.7510428037
2075,1703406.3825401608
2076,492957.6734722308
2077,461804.3437042128
2078,651175.496731351
2079,458361.52888776467
2080,282843.04638642736
2081,474223.44343906944
2082,836695.0126730242
2083,607906.775744086
2084,444725.96354904794
2085,717579.5634730463
2086,172319.59966177575
2087,742048.2202454831
2088,-49340.107533503586
2089,339874.45484616
2090,390336.31437690184
2091,592874.7220434699
2092,415673.2120545029
2093,404692.4039386802
2094,842408.8463108296
2095,423307.6564353856
2096,-70141.60644151631
2097,-80581.6750694518
2098,103410.87102405337
2099,860916.4586100642
2100,626322.4144924871
2101,624873.4063297929
2102,-91628.43912362726
2103,879229.5187045325
2104,1632285.195257796
2105,417759.2030977225
2106,1209381.454719434
2107,689747.3045548358
2108,371546.75040812313
2109,106300.53584505914
2110,712038.8086090374
2111,941042.5745092804
2112,84981.88791259949
2113,447800.4120488084
2114,712381.9050565317
2115,438692.47896233643
2116,551882.1374163231
2117,481992.13880307996
2118,220974.23902736593
2119,570301.1013038189
2120,233530.92768098548
2121,-34018.1716480687
2122,229240.82895787893
2123,707532.252978946
2124,712998.9537717019
2125,44736.36332500167
2126,963294.9184667951
2127,355344.87946289557
2128,950863.6126329998
2129,156381.80698034546
2130,788378.7172755443
2131,499997.21826898237
2132,1086153.271558235
2133,933303.5502556391
2134,434415.48019166256
2135,-50925.36764468343
2136,824917.2551024422
2137,549897.4268825835
2138,563634.717314895
2139,622372.6347925877
2140,718070.9797658819
2141,129217.8287332087
2142,-131578.9337603937
2143,1033919.1767708467
2144,533845.024954785
2145,138418.07553986128
2146,218109.93362680607
2147,233254.24429901148
2148,704368.0600642161
2149,380652.2927898972
2150,519696.16200178
2151,498762.97351335874
2152,473737.1265621525
2153,321039.03037749475
2154,639666.2463520669
2155,17722.36997790975
2156,-78406.6419159227
2157,367277.90406402084
2158,518425.20191374444
2159,17167.675269922067
2160,527067.5873240103
2161,451079.38106866786
2162,372074.4965795019
2163,578590.3176612802
2164,587199.3598139157
2165,985243.2243596545
2166,797632.2305269571
2167,222958.98460669006
2168,486657.9538047018
2169,519352.21527382394
2170,599316.1379545414
2171,604384.8354200018
2172,556007.3839470193
2173,530381.1650401884
2174,639075.7260876436
2175,556534.7293881036
2176,1129637.1440717364
2177,938509.3372140668
2178,319290.81492202636
2179,1019033.4225880132
2180,74748.17288183182
2181,419468.2236244496
2182,533459.6566234608
2183,692123.971718275
2184,733163.2598727241
2185,78039.5922205085
2186,408067.1345425269
2187,278025.6864415993
2188,482547.39364208933
2189,896344.7736263509
2190,223779.3589931666
2191,277381.3406199911
2192,1501711.2129131802
2193,164125.2372507103
2194,783307.8576579543
2195,70236.08534492832
2196,148530.97739679768
2197,905900.3945394579
2198,401301.19929553196
2199,684282.0687162725
2200,283342.8167625919
2201,1154103.88226267
2202,466729.94526313175
2203,350767.75290637126
2204,720491.1473265924
2205,266360.2391006994
2206,423359.50288081064
2207,-10835.861927391205
2208,94072.66748491878
2209,1031257.0592601482
2210,235579.95091474673
2211,425421.15654140175
2212,-46578.54311673128
2213,33202.37838417699
2214,411775.5258061971
2215,1267933.7695901697
2216,578269.819029304
2217,237622.40349815285
2218,211372.46676059888
2219,792697.8203838168
2220,595218.164517561
2221,906636.7007223543
2222,560434.4129768115
2223,324845.77183745545
2224,507030.6054795175
2225,593145.9857619859
2226,287036.83789001626
2227,323905.3826897319
2228,1011206.7468183906
2229,574444.744492314
2230,670574.1974469734
2231,-125804.19221066294
2232,393074.1016176648
2233,542475.1444080007
2234,499769.15672704345
2235,465831.0472446253
2236,411230.7712979696
2237,428750.1319902141
2238,143591.42498701625
2239,257687.84681242274
2240,271306.9270852069
2241,468094.18848379096
2242,597987.6726471692
2243,476899.13868716406
2244,755898.7129804731
2245,483015.7589991499
2246,966295.1317000481
2247,944903.7083941394
2248,494591.0837385764
2249,364857.7092926593
2250,615585.5467970031
2251,374772.39036265656
2252,240391.40148564632
2253,632251.1633795936
2254,383794.1379536247
2255,485404.78223103774
2256,122176.07026614255
2257,341490.0580928385
2258,70686.01793918794
2259,640286.5640742677
2260,209065.81798265042
2261,378004.32613018656
2262,950029.6000550721
2263,1004674.014279748
2264,497896.50659293705
2265,274550.5718480262
2266,520152.81568372005
2267,339956.0179986479
2268,712099.1038358641
2269,329308.7276927469
2270,634068.6066039556
2271,433142.399118247
2272,418047.19700986124
2273,431009.7254280817
2274,135800.6779042058
2275,999398.2061663548
2276,616062.9642248879
2277,778703.2143752873
2278,1096218.6995597035
2279,916475.5689921881
2280,604119.7827324694
2281,196777.24705320306
2282,508970.38303238444
2283,1509406.0202593664
2284,296444.0290721934
2285,449203.7924766266
2286,449807.5079736239
2287,850731.2619129949
2288,704641.7974384285
2289,253672.44659044658
2290,787978.5111057513
2291,185226.75909402716
2292,1477430.2969487594
2293,555758.9870744763
2294,424927.0190624815
2295,689360.1253812019
2296,651344.4083105536
2297,761392.0720793764
2298,123065.76100246655
2299,232083.8150001302
2300,360317.47988591075
2301,761671.859725162
2302,1824315.7022922942
2303,1269403.4904755517
2304,582623.7578330422
2305,162038.22863101587
2306,121369.45416665851
2307,325550.1711010961
2308,339035.9158963597
2309,637540.2923032962
2310,269163.5651721307
2311,177164.77552365535
2312,411127.8773892176
2313,548014.9163936062
2314,593003.6460035209
2315,1366150.238977124
2316,264805.95309807704
2317,464656.5729866356
2318,1178158.171204064
2319,594045.2017911278
2320,547805.0917280316
2321,430072.99044299347
2322,232348.28634757246
2323,575990.9014001215
2324,544996.6759473719
2325,173462.46141243132
2326,91826.34078935906
2327,284259.45066680404
2328,117099.67832296086
2329,260789.56976478058
2330,358128.44651606097
2331,1238966.0997060505
2332,283953.3905247425
2333,305967.5513590898
2334,295341.2367945147
2335,442970.5768314466
2336,1271733.694315372
2337,463532.08951152174
2338,315374.87591261277
2339,306259.07444297476
2340,854995.8603612249
2341,1193879.6182233267
2342,355711.19974187063
2343,1385257.783952585
2344,450800.3824969393
2345,1083306.6548601212
2346,391343.9108408585
2347,513906.885111704
2348,779238.593345992
2349,906481.6749522669
2350,747146.559947303
2351,220906.4960312207
2352,912578.0855372405
2353,439787.0363291787
2354,266904.3257711174
2355,659400.7731283217
2356,562995.6554746206
2357,567786.5126441425
2358,306963.698107522
2359,248444.62093212153
2360,156372.95262697607
2361,540069.9264648303
2362,221487.71023646294
2363,513463.3123304874
2364,344070.5697799531
2365,101150.65548424097
2366,720321.6592315974
2367,881144.7324787861
2368,63939.5156851511
2369,642600.6285127896
2370,389722.50603106315
2371,245534.54539128166
2372,429856.5009327668
2373,421197.01462298096
2374,254484.5271083333
2375,742496.6781141949
2376,26959.1389481042
2377,312110.47379638697
2378,307196.52910986054
2379,1090974.0310702967
2380,190736.4949960502
2381,868108.667029868
2382,400327.87407010735
2383,445547.4038354297
2384,1021890.4613946275
2385,666316.4430636256
2386,597106.7153870449
2387,874448.6357807341
2388,273902.1194265723
2389,562356.0066571186
2390,265021.4744962123
2391,379652.6675201332
2392,86433.11466267251
2393,248964.9859016366
2394,416066.2452417987
2395,229489.26917768654
2396,813410.9004449525
2397,-39929.64009475935
2398,613713.8623991353
2399,523131.9167409035
2400,228082.2065162621
2401,626367.6466403519
2402,549170.4592992095
2403,-79211.74352767924
2404,638865.707040995
2405,1237740.8471679753
2406,622626.766107997
2407,412951.178961767
2408,1345403.821544344
2409,851451.7164656065
2410,179540.6488131138
2411,359813.95178158
2412,738644.5796056867
2413,1071977.2944185957
2414,36117.63281255477
2415,497993.58004493057
2416,456182.65048388764
2417,1022670.6148608812
2418,465813.93424048345
2419,247921.7757581515
2420,244458.06620634237
2421,536985.863631292
2422,489359.2787136354
2423,1123631.0570488242
2424,437162.4289898501
2425,1744694.3873029533
2426,274612.7420928078
2427,303041.12219204626
2428,141217.5297328154
2429,396911.9846035021
2430,468130.9496598925
2431,919825.2604691243
2432,511166.1340446549
2433,-35839.00823916137
2434,476585.7206145666
2435,356156.50677900575
2436,962240.7395624829
2437,498664.5960659913
2438,1016403.8169345042
2439,536850.9328831445
2440,272794.92468225554
2441,470077.8292989348
2442,1040338.2077487094
2443,337017.0559932336
2444,897457.751095883
2445,1100152.1563221011
2446,395394.4129736908
2447,443850.50264249195
2448,-175297.64397381467
2449,569500.3779821448
2450,58847.18293606897
2451,378006.5600500412
2452,570861.4758579236
2453,470061.31127970596
2454,878254.9377808779
2455,815716.6839719567
2456,239122.1353974754
2457,472465.58378298033
2458,70597.22929512302
2459,517803.4174978519
2460,478856.33828053356
2461,568159.8962105502
2462,532713.4107045459
2463,465335.0057005413
2464,562402.0156722324
2465,755170.2651967243
2466,561572.4551060408
2467,168773.058624827
2468,1256563.36382262
2469,427005.51081946073
2470,626773.5638816442
2471,266862.0862613276
2472,361374.19990805513
2473,703744.0930794104
2474,111372.74417314242
2475,829501.4204101838
2476,192763.14450176398
2477,424437.451668335
2478,67862.84921003575
2479,649404.5170931461
2480,531551.7587507113
2481,724328.839814964
2482,519301.1865446437
2483,358699.14090738166
2484,820364.8038244407
2485,926405.2607830196
2486,140322.11367294856
2487,1067537.2589209662
2488,673292.5601998852
2489,422746.9345649015
2490,611025.5547032856
2491,1008287.4863442442
2492,1197883.3196784086
2493,-79112.48250330394
2494,310145.39309390134
2495,358218.6762236641
2496,653874.5426626774
2497,401210.65208138316
2498,425069.45925527194
2499,732215.7136326233
2500,667361.9882733863
2501,411760.72110642283
2502,149748.9233301574
2503,202869.0092169416
2504,542268.8585256544
2505,232979.57149146043
2506,1090721.5611499767
2507,355062.1172049447
2508,125975.42263825907
2509,900155.3893648611
2510,958039.9304704029
2511,643779.2735337077
2512,832197.1610668068
2513,495102.02281456266
2514,207395.84002201573
2515,511494.83604770864
2516,714609.5549267551
2517,401513.17663394066
2518,423522.15407249285
2519,576888.9567271263
2520,419997.5596530187
2521,474353.24710597296
2522,557080.4837606879
2523,950828.4276026344
2524,1166154.2402200652
2525,429634.41576857795
2526,717999.383478488
2527,963035.7210971088
2528,850533.4924417987
2529,415879.8859549649
2530,290912.12033129344
2531,948510.5253146867
2532,288751.13547147234
2533,482996.3614291897
2534,700263.6838029919
2535,520291.7789765451
2536,380928.01726354915
2537,40516.81627485977
2538,805969.3865046671
2539,519732.86249931983
2540,126953.16196631384
2541,679679.8029827435
2542,964888.9613984915
2543,314188.5850406932
2544,453516.9148072435
2545,828606.2337141057
2546,302744.52038363623
2547,239206.82045125053
2548,347738.00466293574
2549,449118.07498145034
2550,395487.0479844741
2551,333330.2411497311
2552,678861.244074297
2553,862954.9638219242
2554,436763.66423757095
2555,475142.2198376467
2556,572470.576237069
2557,513399.74367843743
2558,213803.47994217655
2559,650405.4398504628
2560,61562.45438467228
2561,379393.9693912136
2562,1138611.5864267107
2563,423265.3042340226
2564,314619.55844308424
2565,927609.3597449075
2566,1119339.9107360546
2567,933446.6409047019
2568,305201.4409459599
2569,1143821.310905734
2570,434126.4390714178
2571,183850.04567968997
2572,428187.4319353143
2573,595460.4877228525
2574,199021.47115908284
2575,-47013.5903883671
2576,725885.7374357744
2577,992667.1776162687
2578,1718148.8352109152
2579,666406.7239751212
2580,101879.97326403548
2581,667381.1615535943
2582,274408.35293235595
2583,245376.12534472963
2584,293436.0564943574
2585,161113.25405693293
2586,530409.5029351151
2587,591317.9257190701
2588,1020587.522973376
2589,415773.6872106934
2590,513483.524034868
2591,460143.7045377564
2592,168963.72152627964
2593,1392409.698594328
2594,800157.438569757
2595,891662.285273756
2596,577392.695756607
2597,268030.92942177574
2598,403343.2823037079
2599,507074.89340662316
2600,538619.7291434471
2601,595719.8561755645
2602,-24781.07807368235
2603,1030689.5549935858
2604,534813.4430235908
2605,716818.6180148601
2606,370846.1627343962
2607,349916.808249798
2608,218806.26105571375
2609,1117631.951909401
2610,958422.1710420259
2611,771268.0518532137
2612,183640.40826813882
2613,184020.11411072494
2614,254118.4796805068
2615,1067477.1112863282
2616,683280.683028823
2617,368374.4492950578
2618,429406.4482187537
2619,384247.87048662663
2620,947429.5839945682
2621,398434.189104261
2622,383655.4647888616
2623,1667480.4924134482
2624,457880.64515406336
2625,119672.1292898826
2626,552664.5656345236
2627,353661.35065245477
2628,42991.85790902132
